solute,solvent,dominant_interaction,dominant_feature_group,abs_error
Nc1ccc(O)c(C(=O)O)c1,ClC(Cl)(Cl)Cl,Halogen,Thermo,0.2186472889382287
Nc1ccc(O)c(C(=O)O)c1,ClC(Cl)(Cl)Cl,Halogen,Thermo,0.18024865840307558
Nc1ccc(O)c(C(=O)O)c1,ClC(Cl)(Cl)Cl,Halogen,Thermo,0.18492971988790452
Nc1ccc(O)c(C(=O)O)c1,ClC(Cl)(Cl)Cl,Halogen,Thermo,0.16025287479052297
Nc1ccc(O)c(C(=O)O)c1,ClC(Cl)(Cl)Cl,Halogen,Thermo,0.14052484550411903
Nc1ccc(O)c(C(=O)O)c1,ClC(Cl)(Cl)Cl,Halogen,Thermo,0.15196057878694424
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,NumHDonors,Solvent,0.2908868654424321
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,NumHDonors,Solvent,0.23989561512796653
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,NumHDonors,Solvent,0.1940708054580735
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,NumHDonors,Solvent,0.1489209291143682
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,NumHDonors,Solvent,0.12483157902567307
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,NumHDonors,Solvent,0.09937256413334944
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,NumHDonors,Solvent,0.08664664139723194
Nc1ccc(Oc2ccc(N)cc2)cc1,CC(=O)N(C)C,NumHDonors,Solvent,0.09297812358852947
Nc1ccc(S(=O)(=O)Nc2cc(Cl)c(Cl)cc2Cl)cc1,CCCCCCCCO,NumRotatableBonds,Interact,0.18907187476802578
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)c(Cl)c1,CCCCCCCCO,NumRotatableBonds,Interact,0.053001870013340335
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1,CCCCCCCCO,NumRotatableBonds,Interact,0.2963708998828951
Nc1ccc(S(=O)(=O)Nc2ccc(I)cc2)cc1,CCCCCCCCO,NumRotatableBonds,Interact,0.14811811809030884
Nc1ccc(S(N)(=O)=O)cc1,CCC(C)O,abraham_B,Interact,0.1817942483853574
Nc1ccc(S(N)(=O)=O)cc1,CCC(C)O,abraham_B,Interact,0.14504246998647208
Nc1ccc(S(N)(=O)=O)cc1,CCC(C)O,abraham_B,Interact,0.10043200466250246
Nc1ccc(S(N)(=O)=O)cc1,CCC(C)O,abraham_B,Thermo,0.06027384390803969
Nc1ccc(S(N)(=O)=O)cc1,CCC(C)O,abraham_B,Thermo,0.035496893527023676
Nc1ccc(S(N)(=O)=O)cc1,CCC(C)O,abraham_B,Thermo,0.00024990982715089594
Nc1ccc(S(N)(=O)=O)cc1,CCC(C)O,abraham_B,Thermo,0.03552953980183826
Nc1ccc(S(N)(=O)=O)cc1,CCCCCCCCO,NumRotatableBonds,Interact,0.06670163081261382
Nc1ccc(S(N)(=O)=O)cc1,CCCCCCCCO,NumRotatableBonds,Interact,0.0721879786986861
Nc1ccc(S(N)(=O)=O)cc1,CCCCCCCCO,NumRotatableBonds,Interact,0.06119372234303233
Nc1ccc(S(N)(=O)=O)cc1,CCCCCCCCO,NumRotatableBonds,Interact,0.04501583844074242
Nc1ccc(S(N)(=O)=O)cc1,CCCCCCCCO,NumRotatableBonds,Interact,0.028322898781305117
Nc1ccc(S(N)(=O)=O)cc1,CCCCCCCCO,NumRotatableBonds,Interact,0.001044151736577792
Nc1ccc(S(N)(=O)=O)cc1,CCCCCCCCO,NumRotatableBonds,Thermo,0.028330657447583896
Nc1ccc(S(N)(=O)=O)cc1,CCCCCCCCO,NumRotatableBonds,Thermo,0.05236519849288568
Nc1ccc(S(N)(=O)=O)cc1,CCCCCCCCO,NumRotatableBonds,Thermo,0.10291077515332203
Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,Clc1ccccc1,NumHDonors,Solute,0.15666995884949375
Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,Clc1ccccc1,NumHDonors,Solute,0.15898332275559746
Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,Clc1ccccc1,NumHDonors,Solute,0.11962538972844639
Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,Clc1ccccc1,NumHDonors,Solute,0.1619638458324254
Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,Clc1ccccc1,NumHDonors,Solute,0.15852658618158566
Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,Clc1ccccc1,NumHDonors,Solute,0.1348096886119146
Nc1ccc(Sc2ccc([N+](=O)[O-])cc2)cc1,Clc1ccccc1,NumHDonors,Solute,0.1395030062104427
Nc1cccc(C(=O)O)c1,CC(=O)OC(C)C,MinPartialCharge,Solute,0.2548661893461006
Nc1cccc(C(=O)O)c1,CC(=O)OC(C)C,MinPartialCharge,Solute,0.2629944867868239
Nc1cccc(C(=O)O)c1,CC(=O)OC(C)C,MinPartialCharge,Solute,0.2741108891321984
Nc1cccc(C(=O)O)c1,CC(=O)OC(C)C,MinPartialCharge,Solute,0.278351562600998
Nc1cccc(C(=O)O)c1,CC(=O)OC(C)C,MinPartialCharge,Solute,0.2729929515843088
Nc1cccc(C(=O)O)c1,CC(=O)OC(C)C,MinPartialCharge,Solute,0.277910244552269
Nc1cccc(C(=O)O)c1,CC(=O)OC(C)C,MinPartialCharge,Thermo,0.2380876097245317
Nc1cccc(C(=O)O)c1,CC(=O)OC(C)C,MinPartialCharge,Thermo,0.19164952432499716
Nc1cccc(C(=O)O)c1,CC(=O)OC(C)C,MinPartialCharge,Thermo,0.14643095792330796
Nc1cccc(Cl)c1C(=O)O,CCCCCCCCO,NumRotatableBonds,Solute,0.23743563107734467
Nc1cccc(Cl)c1C(=O)O,CCCCCCCCO,NumRotatableBonds,Solute,0.17389437284214504
Nc1cccc(Cl)c1C(=O)O,CCCCCCCCO,NumRotatableBonds,Solute,0.14269341425989246
Nc1cccc(Cl)c1C(=O)O,CCCCCCCCO,NumRotatableBonds,Solute,0.11605185349854819
Nc1cccc(Cl)c1C(=O)O,CCCCCCCCO,NumRotatableBonds,Solute,0.0859717048952302
Nc1cccc(Cl)c1C(=O)O,CCCCCCCCO,NumRotatableBonds,Solute,0.05684283698231263
Nc1cccc(Cl)c1C(=O)O,CCCCCCCCO,NumRotatableBonds,Solute,0.022972830850120807
Nc1cccc(Cl)c1C(=O)O,CCCCCCCCO,NumRotatableBonds,Solute,0.0058714881726811274
Nc1cccc(Cl)c1C(=O)O,CCCCCCCCO,NumRotatableBonds,Solute,0.04276545931455261
Nc1cccc(Cl)c1C(=O)O,CCCCCCCO,NumRotatableBonds,Solute,0.2966144428491688
Nc1cccc(Cl)c1C(=O)O,CCCCCCCO,NumRotatableBonds,Solute,0.20516749553731484
Nc1cccc(Cl)c1C(=O)O,CCCCCCCO,NumRotatableBonds,Solute,0.13882283944727458
Nc1cccc(Cl)c1C(=O)O,CCCCCCCO,NumRotatableBonds,Solute,0.10009406795651532
Nc1cccc(Cl)c1C(=O)O,CCCCCCCO,NumRotatableBonds,Solute,0.07463341621143149
Nc1cccc(Cl)c1C(=O)O,CCCCCCCO,NumRotatableBonds,Solute,0.05264777314990077
Nc1cccc(Cl)c1C(=O)O,CCCCCCCO,NumRotatableBonds,Solute,0.03083550974054261
Nc1cccc(Cl)c1C(=O)O,CCCCCCCO,NumRotatableBonds,Solute,0.008868870956192487
Nc1cccc(Cl)c1C(=O)O,CCCCCCCO,NumRotatableBonds,Solute,0.005921652200509775
Nc1cccc(Cl)c1C(=O)O,CCCCCCCO,NumRotatableBonds,Solute,0.04457831090532888
Nc1cccc(Cl)c1C(=O)O,CN1CCCC1=O,NumHDonors,Solute,0.10494225255723988
Nc1cccc(Cl)c1C(=O)O,CN1CCCC1=O,NumHDonors,Solute,0.11229381388179321
Nc1cccc(Cl)c1C(=O)O,CN1CCCC1=O,NumHDonors,Solute,0.10422100414166913
Nc1cccc(Cl)c1C(=O)O,CN1CCCC1=O,NumHDonors,Solute,0.11233589907201541
Nc1cccc(Cl)c1C(=O)O,CN1CCCC1=O,NumHDonors,Solute,0.10736028681112046
Nc1cccc(Cl)c1C(=O)O,CN1CCCC1=O,NumHDonors,Solute,0.10836124693757056
Nc1cccc(Cl)c1C(=O)O,CN1CCCC1=O,NumHDonors,Solute,0.10090632856092767
Nc1cccc(Cl)c1C(=O)O,CN1CCCC1=O,NumHDonors,Solute,0.0798372310236555
Nc1cccc(Cl)c1C(=O)O,CN1CCCC1=O,NumHDonors,Solute,0.06465815368828642
Nc1cccc(Cl)c1C(=O)O,CN1CCCC1=O,NumHDonors,Solute,0.03645693988594606
Nc1cccc(Cl)c1C(=O)O,OCCO,MolLogP,Solute,0.26915282393635664
Nc1cccc(Cl)c1C(=O)O,OCCO,MolLogP,Solute,0.19822678936250604
Nc1cccc(Cl)c1C(=O)O,OCCO,MolLogP,Solute,0.1388694669053097
Nc1cccc(Cl)c1C(=O)O,OCCO,MolLogP,Solute,0.08776934348020116
Nc1cccc(Cl)c1C(=O)O,OCCO,MolLogP,Solute,0.04915772052953313
Nc1cccc(Cl)c1C(=O)O,OCCO,MolLogP,Solute,0.027519058407801625
Nc1cccc(Cl)c1C(=O)O,OCCO,MolLogP,Solute,0.006073367888395159
Nc1cccc(Cl)c1C(=O)O,OCCO,MolLogP,Solute,0.02394433436475754
Nc1cccc(Cl)c1C(=O)O,OCCO,MolLogP,Solute,0.04593871628058267
Nc1cccc(Cl)c1C(=O)O,OCCO,MolLogP,Solute,0.09731948764234732
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.22445123967211522
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.2038769204732207
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.1334783264535382
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.1628057008250261
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.09694461282520805
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.1302554462453389
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.10118232823465467
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.16111754539171175
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.1592199524134723
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.19693974541693837
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.16803897673102575
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.1615794327357234
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.16890802884636447
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.14470624866066317
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.12550216582484786
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.10896572149910688
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.052920784835918555
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.036744286385768876
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.04494526309367708
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.10605651840848451
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.12978021819958285
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.20652932687830938
Nc1cccc(N)n1,Cc1ccccc1C,NumHDonors,Solute,0.286921214518866
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,CCCCCCCO,abraham_B,Interact,0.2739038844996804
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,CCCCCCCO,abraham_B,Thermo,0.2929959151866386
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,CCCCCCCO,abraham_B,Thermo,0.29259017500633067
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,CCCCCCCO,abraham_B,Thermo,0.28843586830451007
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,CCCCCCCO,abraham_B,Thermo,0.2834867610516303
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,OCCO,MolLogP,Solvent,0.12888655820054407
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,OCCO,MolLogP,Solvent,0.11670589561399236
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,OCCO,MolLogP,Solvent,0.11958052185885848
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,OCCO,MolLogP,Solvent,0.11720407167734037
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,OCCO,MolLogP,Solvent,0.12255824516954361
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,OCCO,MolLogP,Solvent,0.12649020432250102
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,OCCO,MolLogP,Solvent,0.132819520877694
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,OCCO,MolLogP,Thermo,0.15553749825159902
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,OCCO,MolLogP,Thermo,0.19484545626261118
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,OCCO,MolLogP,Thermo,0.251276779092754
Nc1ccccn1,CCCCOC(C)=O,NumHDonors,Solute,0.19654416391463203
Nc1ccccn1,CCCCOC(C)=O,NumHDonors,Solute,0.15660250494386896
Nc1ccccn1,CCCCOC(C)=O,NumHDonors,Solute,0.1380613528153074
Nc1ccccn1,CCCCOC(C)=O,NumHDonors,Solute,0.10725538217687036
Nc1ccccn1,CCCCOC(C)=O,NumHDonors,Solute,0.08084742764501163
Nc1ccccn1,CCCCOC(C)=O,NumHDonors,Solute,0.04328669667454599
Nc1ccccn1,CCCCOC(C)=O,NumHDonors,Solute,0.011966219123528354
Nc1cccnc1,CCCCOC(C)=O,NumHDonors,Solute,0.2846773117291672
Nc1cccnc1,CCCCOC(C)=O,NumHDonors,Solute,0.2922893544226334
Nc1nc(N)nc(NC2CC2)n1,CC(C)CCO,abraham_B,Interact,0.13065518386637676
Nc1nc(N)nc(NC2CC2)n1,CC(C)CCO,abraham_B,Interact,0.09443762533109812
Nc1nc(N)nc(NC2CC2)n1,CC(C)CCO,abraham_B,Interact,0.07619092341581446
Nc1nc(N)nc(NC2CC2)n1,CC(C)CCO,abraham_B,Interact,0.07334378426514965
Nc1nc(N)nc(NC2CC2)n1,CC(C)CCO,abraham_B,Thermo,0.08157906292676098
Nc1nc(N)nc(NC2CC2)n1,CC(C)CCO,abraham_B,Thermo,0.0840870586283069
Nc1nc(N)nc(NC2CC2)n1,CC(C)CCO,abraham_B,Thermo,0.08653625132917653
Nc1nc(N)nc(NC2CC2)n1,CC(C)CCO,abraham_B,Thermo,0.0813404687567032
Nc1nc(N)nc(NC2CC2)n1,CC(C)CCO,abraham_B,Thermo,0.06159012476060499
Nc1nc(N)nc(NC2CC2)n1,CCC(C)O,abraham_B,Interact,0.28688584409711027
Nc1nc(N)nc(NC2CC2)n1,CCC(C)O,abraham_B,Interact,0.2516738882189875
Nc1nc(N)nc(NC2CC2)n1,CCC(C)O,abraham_B,Interact,0.24276138607790143
Nc1nc(N)nc(NC2CC2)n1,CCC(C)O,abraham_B,Thermo,0.25272915570317656
Nc1nc(N)nc(NC2CC2)n1,CCC(C)O,abraham_B,Thermo,0.24894102593583578
Nc1nc(N)nc(NC2CC2)n1,CCC(C)O,abraham_B,Thermo,0.2493388847280429
Nc1nc(N)nc(NC2CC2)n1,CCC(C)O,abraham_B,Thermo,0.2386174947714359
Nc1nc(N)nc(NC2CC2)n1,CCC(C)O,abraham_B,Thermo,0.21244733669269755
Nc1nc(N)nc(NC2CC2)n1,CCCCCCCO,abraham_B,Interact,0.2813305854720136
Nc1nc(N)nc(NC2CC2)n1,CCCCCCCO,abraham_B,Thermo,0.24263812720986255
Nc1nc(N)nc(NC2CC2)n1,CCCCCCCO,abraham_B,Thermo,0.21828691400537847
Nc1nc(N)nc(NC2CC2)n1,CCCCCCCO,abraham_B,Thermo,0.18138301667429602
Nc1nc(N)nc(NC2CC2)n1,CCCCCCCO,abraham_B,Thermo,0.14162089528708677
Nc1nc(N)nc(NC2CC2)n1,CCCCCCCO,abraham_B,Thermo,0.09103555306512923
Nc1nc(N)nc(NC2CC2)n1,CCCCCCO,abraham_B,Interact,0.05484735746205427
Nc1nc(N)nc(NC2CC2)n1,CCCCCCO,abraham_B,Interact,0.027952891661598755
Nc1nc(N)nc(NC2CC2)n1,CCCCCCO,abraham_B,Interact,0.007971822207911039
Nc1nc(N)nc(NC2CC2)n1,CCCCCCO,abraham_B,Interact,0.0074731721204486234
Nc1nc(N)nc(NC2CC2)n1,CCCCCCO,abraham_B,Thermo,0.011749468577322286
Nc1nc(N)nc(NC2CC2)n1,CCCCCCO,abraham_B,Thermo,0.001185613937804142
Nc1nc(N)nc(NC2CC2)n1,CCCCCCO,abraham_B,Thermo,0.01796004133109741
Nc1nc(N)nc(NC2CC2)n1,CCCCCCO,abraham_B,Thermo,0.027962128570340417
Nc1nc(N)nc(NC2CC2)n1,CCCCCCO,abraham_B,Thermo,0.05884981099460207
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)OC(C)C,MinPartialCharge,Solute,0.2858689557649565
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)OC(C)C,MinPartialCharge,Solute,0.24324718969844472
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)OC(C)C,MinPartialCharge,Solute,0.19313017285426948
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)OC(C)C,MinPartialCharge,Solute,0.1450401513775007
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)OC(C)C,MinPartialCharge,Solute,0.11208324297760719
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)OC(C)C,MinPartialCharge,Solute,0.08653555093519749
Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)OC(C)C,MinPartialCharge,Solute,0.05840918657142802
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCCOC(C)=O,MinPartialCharge,Solute,0.2774102897446547
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCCOC(C)=O,MinPartialCharge,Solute,0.23388199402847515
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCCOC(C)=O,MinPartialCharge,Solute,0.18436092122756453
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCCOC(C)=O,MinPartialCharge,Solute,0.13625701979588634
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCCOC(C)=O,MinPartialCharge,Solute,0.08866114576849471
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCCOC(C)=O,MinPartialCharge,Solute,0.044274089693253194
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCCOC(C)=O,MinPartialCharge,Solute,0.010984358833418861
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCCOC(C)=O,MinPartialCharge,Solute,0.021550955149782502
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCCOC(C)=O,MinPartialCharge,Solute,0.0426491439342605
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOC(C)=O,MinPartialCharge,Solute,0.2752527689524412
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOC(C)=O,MinPartialCharge,Solute,0.231835838978947
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOC(C)=O,MinPartialCharge,Solute,0.18108027275340688
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOC(C)=O,MinPartialCharge,Solute,0.13892379433919866
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOC(C)=O,MinPartialCharge,Solute,0.10338625555225933
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOC(C)=O,MinPartialCharge,Solute,0.07329917748361114
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOC(C)=O,MinPartialCharge,Solute,0.0482237228680128
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOCCO,NumRotatableBonds,Solute,0.2552195414176376
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOCCO,NumRotatableBonds,Solute,0.19235424853062888
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOCCO,NumRotatableBonds,Solute,0.14121103669942325
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOCCO,NumRotatableBonds,Solute,0.09541676065945681
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOCCO,NumRotatableBonds,Solute,0.046124058985640204
Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCOCCO,NumRotatableBonds,Solute,0.010454884580540558
Nc1nc2ccc(OC(F)(F)F)cc2s1,COCCO,MolLogP,Solute,0.25428278472674504
Nc1nc2ccc(OC(F)(F)F)cc2s1,COCCO,MolLogP,Solute,0.19797254555855626
Nc1nc2ccc(OC(F)(F)F)cc2s1,COCCO,MolLogP,Solute,0.14695031869324138
Nc1nc2ccc(OC(F)(F)F)cc2s1,COCCO,MolLogP,Solute,0.08791304197896932
Nc1nc2ccc(OC(F)(F)F)cc2s1,COCCO,MolLogP,Solute,0.04110917265161229
Nc1nc2ccc(OC(F)(F)F)cc2s1,COCCO,MolLogP,Solute,0.003916532911976689
Nc1nc2ccc(OC(F)(F)F)cc2s1,COCCO,MolLogP,Solute,0.05995761141451916
Nc1nc2ccc(OC(F)(F)F)cc2s1,COCCO,MolLogP,Solute,0.0988388595955203
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,CC(=O)O,MinPartialCharge,Solvent,0.1748772607870217
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,CC(=O)O,MinPartialCharge,Solvent,0.23893436048982641
O=C(C(O)CO)C(O)CO,CCC(C)O,abraham_B,Solute,0.2232137621089867
O=C(C(O)CO)C(O)CO,CCC(C)O,abraham_B,Solute,0.16069898111871428
O=C(C(O)CO)C(O)CO,CCC(C)O,abraham_B,Solute,0.1867936732392943
O=C(C(O)CO)C(O)CO,CCC(C)O,abraham_B,Thermo,0.22192588825641724
O=C(C(O)CO)C(O)CO,CCC(C)O,abraham_B,Thermo,0.2469757809428954
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCC(C)O,abraham_B,Solute,0.12213656512557414
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCC(C)O,abraham_B,Solute,0.1275912213710113
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCC(C)O,abraham_B,Solute,0.17860078655803435
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCC(C)O,abraham_B,Solute,0.20790305122865094
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCC(C)O,abraham_B,Solute,0.28318977530404377
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCCCCCO,abraham_B,Solute,0.194563704782449
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCCCCCO,abraham_B,Solute,0.07245216538710753
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCCCCCO,abraham_B,Solute,0.03441116982108594
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCCCCCO,abraham_B,Solute,0.14394668821600826
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCCCOC(C)=O,MinPartialCharge,Solute,0.0828240390004914
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCCCOC(C)=O,MinPartialCharge,Solute,0.012004669515624289
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCCCOC(C)=O,MinPartialCharge,Solute,0.07467451461670738
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCCCOC(C)=O,MinPartialCharge,Solute,0.13053983237106137
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,CCCCOC(C)=O,MinPartialCharge,Thermo,0.15304366490480636
O=C(NC(C(=O)O)c1ccccc1)OCc1ccccc1,ClCCl,MinPartialCharge,Solute,0.07049540717693825
O=C(NC(C(=O)O)c1ccccc1)OCc1ccccc1,ClCCl,MinPartialCharge,Solute,0.09653126139276658
O=C(NC(C(=O)O)c1ccccc1)OCc1ccccc1,ClCCl,MinPartialCharge,Solute,0.08984233496230498
O=C(NC(C(=O)O)c1ccccc1)OCc1ccccc1,ClCCl,MinPartialCharge,Solute,0.057772764572163626
O=C(NC(C(=O)O)c1ccccc1)OCc1ccccc1,ClCCl,MinPartialCharge,Solute,0.022394837152854397
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CCCC(C)=O,TPSA,Solvent,0.2950560697614937
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CCCC(C)=O,TPSA,Solvent,0.25532804306157697
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CCCC(C)=O,TPSA,Solvent,0.20148336164278424
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CCCC(C)=O,TPSA,Solvent,0.1908692065422044
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CCCC(C)=O,TPSA,Solvent,0.12634272155423876
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CCCC(C)=O,TPSA,Thermo,0.06118790722580503
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CCCC(C)=O,TPSA,Thermo,0.004237071570302842
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CS(C)=O,TPSA,Solvent,0.29191061539423435
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CS(C)=O,TPSA,Solvent,0.19323077531423438
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CS(C)=O,TPSA,Solvent,0.16887425811226553
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CS(C)=O,TPSA,Solvent,0.09746548502279095
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CS(C)=O,TPSA,Solvent,0.09735912533617519
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CS(C)=O,TPSA,Solvent,0.06251612600815903
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CS(C)=O,TPSA,Solvent,0.006660376748439223
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CS(C)=O,TPSA,Solvent,0.06274979385634483
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,CS(C)=O,TPSA,Thermo,0.14327301426454264
O=C(Nc1ccccc1)c1ccccc1,ClCCl,TPSA,Solute,0.047657874025753166
O=C(Nc1ccccc1)c1ccccc1,ClCCl,TPSA,Solute,0.11369314964441268
O=C(Nc1ccccc1)c1ccccc1,ClCCl,TPSA,Solute,0.17324621853850086
O=C(Nc1ccccc1)c1ccccc1,ClCCl,TPSA,Solute,0.18557808303418255
O=C(Nc1ccccc1)c1ccccc1,ClCCl,TPSA,Solute,0.1832218667468377
O=C(Nc1ccccc1)c1ccccc1,ClCCl,TPSA,Solute,0.17705813509645807
