SMILES,LogS
COC(=O)Cc1ccccc1,-2.2114017234
CC(=O)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,-1.17
NCCCNc1ccccc1,-1.6543
CC1CCC(C(C)C)C(OCC(O)CO)C1,-2.0063585886
CC1C(N)CN1c1c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c2c1Cl,-4.48
CCCCCC(C)CO,-2.5281270707
O=C(O)C1(O)CC(O)C(O)C(O)C1,0.179
Cc1cnc2ncncc2n1,0.06
O=C1NC2C(O)C(O)C(O)C(O)C2c2cc3c(c(O)c21)OCO3,-3.8
CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,-5.4088
CCCCCCCCCCCCCCCC(=O)NCC(=O)O,-5.593122621900001
O=C(O)C=Cc1ccc2c(c1)OCO2,-3.19
C=CC(=O)OC(C)(C)C,-1.8045937153
C[C@](C#N)(CCC(=O)[O-])N=N[C@](C)(C#N)CCC(=O)[O-],-2.0083
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,-4.0908
CCCCC(O)(CCCC)C(O)c1ccccc1,-3.2225
CC1=C(C(=O)O)CCC1(C)C,-2.8871
Cc1ccc(N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C)cc1,-5.5864
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-2.4107
CCCCCCCCCCCCC(CO)CCCCCCCCCC,-5.549815883300001
O=C(O)c1cc(Nc2ccccc2)c(C(=O)O)cc1Nc1ccccc1,-4.9857232877
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,-5.915
Clc1ccc2c(c1)Oc1cc(Cl)ccc1O2,-7.1806
N=C(N)c1ccc(CCc2ccc(C(=N)N)o2)o1,-1.02
Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,-3.4475
NS(=O)(=O)c1ccc(Cl)s1,-3.2959363681
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,-0.14
NC(N)=S,0.188516266
C1=C\CCCCCC/1,-3.770339988
COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,-3.6174
CCN(CC)CCSCCN(CC)CC,-2.3663
CSc1nc2ccccc2s1,-3.1614
CCN1C(=O)c2ccccc2Oc2ccccc21,-3.68
CCN(CC)CC(=O)OCn1ncc2c(=O)[nH]cnc21,-1.79
Cc1c2ccccc2cc2c1c(F)cc1ccccc12,-7.31
O=CNC(Nc1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,-3.3228
Nc1ccc(S(=O)(=O)Nc2cnccn2)cc1,-3.7
Clc1cc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1Cl,-9.1999
COc1ccc(CC(C)C=O)cc1,-2.24666187
CCNC(=O)n1cc(F)c(=O)[nH]c1=O,-2.13
Brc1c(Br)c(Br)c(Br)c(Br)c1Br,-9.5374
CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,-4.9242
NS(=O)(=O)c1cc2c(s1)CC(O)CS2(=O)=O,-1.59
CN1CCC23c4c5ccc(OCc6ccccc6)c4OC2CCCC3C1C5,-4.22
CCOC1CC(C)CC(C)(C)C1,-4.1342944341
Nc1ccccc1C=Nc1ccccc1O,-3.64
CCC1(C)NC(=O)C(C)(CC)NC1=O,-1.92
CC(C)N(CCO)C(C)C,-1.0829
Cc1cc(C)nc(C(N)=O)n1,0.1216
c1ccc2c(c1)Nc1c(ccc3ccccc13)S2,-5.8957
CCCCOc1ccc(C(=O)OCC)c(N(CC)CC)c1,-3.84
C1CCCCC1,-3.1
Nc1ccc(S(=O)(=O)CCOS(=O)(=O)O)cc1,-1.9051186702
Nc1cccc2ccccc12,-1.9255
CC1=CCC2C(C1)C2(C)C,-4.6704052705
Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,-3.8248
NS(=O)(=O)c1ccc(NO)cc1,-0.84
CC1=CCC(/C=C\C(C)C(C)O)C1(C)C,-3.786028703399999
CCCCC(CC)COC(=O)OCC(CC)CCCC,-6.979936668500001
Nc1c2ccccc2nc2cc(Cl)ccc12,-1.73
NS(=O)(=O)c1nnc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)s1,-1.37
O=C(Oc1ccccc1)Oc1ccccc1,-4.2169166627
N#CCN(CC#N)CCN(CC#N)CC#N,-2.8204043469
Clc1cc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,-9.1
Cc1ccc(C(=O)O)c(O)c1,-1.1822691023
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-4.2793
COc1ccc(C(=O)Nc2ccccc2)cc1N,-3.86580004
CC(C)C(C)C,-3.5832
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O,-0.69
CC(C)COC(=O)c1cc(N)c(Cl)c(N)c1,-2.738284824
O=C(Nc1ccccc1)n1cc(F)c(=O)[nH]c1=O,-1.6184
COc1cccc(C(N)=O)c1,-1.72
CC(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,-5.2239
O=c1ccc2nc3ccccc3sc-2c1,-3.72
NS(=O)(=O)c1ccc(Nc2ccnc(NS(=O)(=O)Cc3ccccc3)n2)cc1,-2.7
CC1(C)CC(O)CC(C)(C)N1,-0.1966099864
CCC(CO)(CO)COCC(CC)(CO)CO,-1.076302279
COc1c(Cl)cccc1Cl,-3.1019
COCCO[Si](CCCl)(OCCOC)OCCOC,-1.1029
O=C(NC1CC1)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-3.39
COC(=O)c1sc(N)c(C#N)c1C,-4.9917376213999995
CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,-3.43
COC(=O)c1ccc([N+](=O)[O-])cc1,-3.04
CC=C(Cc1ccccc1)C(=O)O,-2.5648
CCS(=O)(=O)C(C)(CO)S(=O)(=O)CC,-0.1653
O=c1ccc(I)c[nH]1,-1.7423
O=C(OCc1ccccc1)n1cc(F)c(=O)[nH]c1=O,-2.82
FC(Br)C(F)(F)F,-1.901
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,-5.24
O=C(Nc1ccccc1)Nc1ccnc(Cl)c1,-3.8028
CCCCN(CCOC(C)=O)c1ccc(N=Nc2c(C#N)cc([N+](=O)[O-])cc2C#N)c(C)c1,-8.8809
CCCCC(CC)C(=O)OOC(C)(C)CC,-4.116871778
CC(C)C1=CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,-3.7959
CCC(=O)n1ncc2c(=O)[nH]cnc21,-2.81
C1CN(SSN2CCOCC2)CCO1,-3.2596343038
Nc1ncnc2c1ccn2C1OC(CO)C(O)C1O,-1.9515
CC(=O)C(C)=O,0.3661
CC(=O)OC1=CCC2C3CCC(C3)C12,-3.0097265709
CCCCC(CC)C(=O)OOC(C)(C)CC(C)(C)C,-5.9495319098
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-5.15
CC1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,-5.85
O=C(O)C[C@@H](Cl)C(=O)O,-0.7953
COC(=O)C1C2C=CC(C2)C1C(=O)OC,-1.2
CCOc1cc(OP(=S)(OC)OC)nc(CC)n1,-3.8638
COc1cc(OC)c2c(c1Cl)OC1(C2=O)C(C)CC(O)CC1O,-2.34
Cc1ccccc1C(=O)O,-2.0621
Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,-9.703
CCC(C)C1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2CCCN2C(=O)C(Cc2c[nH]cn2)NC(=O)C2CCCCN2C(=O)C2CCC=NN2C1=O,-2.6
OCC(S)CS,-0.1547
CC1CCOC1,0.0901312493
NC(=CC(=O)[C@@H](Cc1ccccc1)N(Cc1ccccc1)Cc1ccccc1)Cc1ccccc1,-7.6633437338
CCOP(=O)(N=C1SCS1)OCC,-0.6835
CCCCC(C)C,-4.5961
CC(C)c1ccc2ccccc2c1C(C)C,-6.2301136188
C=CC(=O)OCC(CC)(COCC(CC)(COC(=O)C=C)COC(=O)C=C)COC(=O)C=C,-4.4927855243
O=C1NC(=O)C2CCCC12,0.1553573817
CCCCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,-3.68
CC(=O)Nc1ccc(S(=O)(=O)Nc2nc(C)cs2)cc1,-4.15
COc1cc(Cl)c(Cl)cc1OC,-3.4588
CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1,-7.973715535399999
Clc1cnc2ncncc2n1,-0.87
CCOC(=O)CCCOc1ccc(Cl)cc1C,-4.4095
Cc1nn(-c2ccccc2)c(C)c1N=O,-3.7355
Oc1ccc(O)cc1,-0.1967366109
CN(C)C(=O)COC(=O)c1ccccc1O,-1.71
CC(C)CCOC(=O)c1ccccc1O,-3.1572
O=[N+]([O-])c1ccc(N=Nc2ccc(Nc3ccccc3)cc2)cc1,-7.5229
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,-1.6695
CC(CCCO[N+](=O)O)O[N+](=O)O,-2.44
Clc1cc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,-8.04
Clc1ccc(Oc2ccc(Cl)cc2Cl)c(Cl)c1,-6.82
N#Cc1ccc(C(F)(F)F)cc1[N+](=O)[O-],-2.4707735629
CCCC(Cl)Cl,-2.4036
O=c1[nH]c2cncnc2[nH]c1=O,-2.69
O=[N+]([O-])c1ccc2ccccc2c1,-3.82
CC(C)(O)CCl,0.1602
OCC(Cl)(Cl)Br,-0.4424
Fc1ccc(I)cc1,-3.1257
CCCOC(=O)n1c(-c2cscn2)nc2ccccc21,-3.52
Clc1cc(Cl)nc(-c2ccccc2)n1,-4.9544
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,-9.2068
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,-5.49
Nc1nc(=O)c2[nH]c(=O)cnc2[nH]1,-3.86
CCCC(=O)OCn1cc(F)c(=O)n(C(=O)c2ccccc2)c1=O,-3.73
Cn1c(=O)c2c(ncn2C)n(C)c1=O,-0.91
Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O,-4.952868802799999
Nc1ccc2ccc(S(=O)(=O)O)cc2c1,-3.05
CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,-7.7440158853
CCCCC(=O)Oc1ccc([N+](=O)[O-])cc1,-4.3945
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,-1.91
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-8.71
CCCCCC1(CC)C(=O)NC(=O)NC1=O,-2.51
CCCCCCCCCCCCCCCCCCCC,-8.1724
O=C(O)c1cccc2ccccc12,-3.3015
NC(=O)Cc1ccc(-c2ccccc2)cc1,-3.33
CC(C)C(=O)O,0.2777
OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,-0.3962
Cc1[nH]cnc1S(=O)(=O)O,0.188
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1Cl,-9.1
O=c1ncnc2[nH][nH]cc1-2,-2.3788
COc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,-2.25
Cl/C=C\CCl,-1.706753006
CCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,-4.24
CCC1CCCCC1,-4.2507
CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,-3.5380000000000003
O=C1c2ccccc2/C(=N/O)C1[N+](=O)[O-],-2.68
Clc1cc(Cl)c(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c1,-8.56
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,-4.41
CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,-2.13
CCC(=O)N(c1ccccc1)C1CC[NH2+]CC1,-0.8352255084
O=C(O)/C=C/c1ccccc1,-2.4335
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)c(Cl)c1,-4.59
O=[Ni],-4.5191656494
COC(=O)c1ccccc1C(=O)c1ccccc1,-3.4776
C=CCC(CC)(C(=O)NC(N)=O)C(=O)OC,-1.92
S=c1[nH]c2ccccc2o1,-2.1795
CC1COC(=O)O1,0.371232292
O=[Ca],-1.7683268794999998
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-2.974
CCOC(C)OCC,-0.4291
CC(=O)OCn1cc(F)c(=O)[nH]c1=O,-0.67
COc1cc(O)c(CC=C(C)C)c2c1C(=O)CC(c1ccc(O)cc1)O2,-5.44
Cc1cc(O)n(CCC(=O)O)c(=O)c1C#N,-1.4436540675999998
C/C=C/CC,-2.5449048057
O=C(O)CCCC1CCCC2NC(=O)NC12,-0.96
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,-4.3056
CCOP(=O)(OCC)SCn1nnc2ccccc2c1=O,-1.993
Nc1ccc(C2(c3ccc(N)c(Cl)c3)c3ccccc3-c3ccccc32)cc1Cl,-6.9044856274
c1ccc(Cc2ccccc2)cc1,-4.17
COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1,-4.28
CCSC(=O)N1CCCCCC1,-2.2858
CC(C)=NNC(N)=O,-0.2674
CCCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,-2.84
CC1=C2[C@@H](O)[C@@H]3[C@H](C)C(=O)O[C@@H]3C[C@H](C)[C@H]2CC1=O,-1.945
CN(C)C(=O)COC(=O)C1CCn2c(C(=O)c3ccccc3)ccc21,-3.03
Cc1cnc2c(ccc3c(C)c(C)cnc32)c1C,-5.1939
O=[N+]([O-])c1ccc2c3c(cccc13)CC2,-5.3403
C=CCCN=C=S,-2.391
O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,-1.7953855716
CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,-4.5835
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,-5.3835
CC(C)C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)O,-0.8953
COc1cc2cc3c(C)coc3cc2oc1=O,-5.0
Nc1nc(N)nc(-c2ccccc2)n1,-2.4941685135
CC/C=C(\C)C=O,-1.0573697281
CCCBr,-1.7107562487
CC(=O)CC1CCCCN1,-0.4509
S=P(N1CC1)(N1CC1)N1CC1,0.0018
CC[C@@H]1CCCCN1,-0.3463
Cc1nnc(N)nc1C,-1.0939
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-9.46
O=Cc1ccc(Cl)cc1,-2.1770779444
CC(C)(N)C(=O)O,0.2453
C/C=C\C=O,0.4120163187
CCCC(C)C(=O)OCC,-2.4896905423
Cc1cccc(CO)c1,-0.3879999999999999
COc1cc(Cl)c(OC)cc1Cl,-4.413
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,-5.7692
CCCCCCl,-2.7324
O=C(O)c1ccc(C(=O)O)o1,-2.2396237358
COC(C)(C)C,-0.3235268543
CC(C(=O)O)N(CCC#N)CCC#N,-0.17
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,-5.082600348500001
Cc1ccccc1N=C(N)N=C(N)N,-1.8422414993
O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,-3.94
CCCc1ccc(O)c(OC)c1,-2.1792905928
O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,-4.5916
NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,-2.92
N#Cc1ccccc1-c1ccc(CBr)cc1,-6.6566491092
O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,-5.0365
O=C(Oc1ccccc1)c1ccccc1,-2.85
O=c1c2cnn(CO)c2ncn1CO,-1.72
CC1(CCl)CO1,-0.5504
OC(c1ccccc1)c1ccc(Cl)cc1,-3.4886
c1ccc2ccccc2c1,-4.3112256046
Clc1cc(Cl)cc(C2(CC(Cl)(Cl)Cl)CO2)c1,-5.25
CC[C@@]12CCCN3CC[C@]4(c5cccc(OC)c5N(C(C)=O)[C@@H]4CC1)[C@H]32,-1.3269
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,-2.63
O=[N+]([O-])C(Cl)(Cl)Cl,-2.0063
CC(C)(C)CO,-0.4012
CC1=C[C@H]2C(=O)O[C@H]3CC(C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@H]([C@@H]1O)[C@@]42O)O[C@@]1(CC[C@H](C)C(C)O1)C3,-5.7787
Oc1cnc2ccccc2c1,-2.3925
CC(=O)C(N=Nc1ccc(C)cc1[N+](=O)[O-])C(=O)Nc1ccc(Cl)cc1,-7.6052980935
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,-3.37
FC(F)Cl,-1.4597341592
O=[N+]([O-])Cc1ccc2ccccc2n1,-2.0545
c1ccc2cc3c(ccc4ccccc43)cc2c1,-7.3854
O=S(=O)([O-])CCC[NH+]1CCOCC1,0.4557825074
Nc1cnn(-c2ccccc2)c(=O)c1Br,-3.1239999999999997
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,-4.52
CC(C)OC(=O)Cl,-0.9882911293
C=C(C)C=O,-0.0675110058
CCOC(=O)N(c1ccccc1)c1ccccc1,-3.9692395593
O=CC(O)CO,-0.489
O=[N+]([O-])c1c(O)cccc1O,-2.0734
Cn1c(=O)[nH]n(-c2ccccc2)c1=O,-2.9804
CCc1ccc(CC)cc1,-3.75
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,-2.24
CCCCC(CC)CC(CC)(CC)C(=O)NO,-3.35
Fc1ccccc1Cl,-2.4157
CCOP(=S)(OCC)SCCSCC,-4.2262
C=C(C)C(=O)OCCOCCOCCCC,-2.0159485066
CC/C(C)=C/CC/C(C)=C/C#N,-3.5896411422
[O-]c1ccc2ccc[nH+]c2c1,-2.5038
Clc1cc(Cl)cc(-c2ccccc2Cl)c1,-6.2999
CC(Br)C(=O)NCC(=O)NCC(=O)O,-0.9642
Cc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,-4.4492
O=c1[nH]cc(F)c(=O)[nH]1,-1.0689
CC(=O)N=c1sc(S(N)(=O)=O)nn1C,-1.92
CCOC(=O)n1c(=O)[nH]cc(F)c1=O,-0.45
CC1N(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1(C)N,-5.04
O=C(O)c1occ(Cl)c1Cl,-1.8263
CN(C)C(=O)c1ccc([N+](=O)[O-])cc1,-1.27
CCCCCCCCCCCCCCC(=O)O,-4.31
CCCCCCCC/C=C/CCCCCCCC(=O)OCCC(C)C,-8.0701647483
CC1=C(CCC(=O)O)C(=O)NC1=O,-0.6608
CCCCNCCCC,-1.5039654481
CCCC(CC)(CC)CO,-2.419
Cc1c(OCc2ccccc2)ccc2c(=O)cc(N3CCOCC3)oc12,-5.16
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,-3.8813
CC(=O)NNC(C)=O,0.3286681761
CC(=O)C=C(C)NC1CCCCC1NC(C)=CC(C)=O,-2.11
CCCOC(C)=O,-0.72
CCCC(=O)OCn1c(=O)[nH]cc(F)c1=O,-1.13
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,-3.9528
NOS(=O)(=O)O,0.0752827195
CC1CN(C(=N)N)C(C)CN1C(=N)N,0.02
Cc1ccc2c(ccc3c4c5c(cccc5cc32)CC4)c1,-7.92
C=C(C)C1CC=C(C)C(O)C1,-1.72
CCCCCCOC(C)=O,-2.451
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1,-4.2250037793
CCCCCCCCCc1ccc(OCC(=O)O)cc1,-3.8425967597
CCN(CC)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c1,-7.1158852536
CCOC(=O)CN=C(c1ccccc1)c1ccccc1,-3.4270444492000003
COc1cc(C(Cl)(Cl)Cl)cc(Cl)n1,-4.3635
CCCC(C)(C)CO,-1.4391
Oc1ccc2c(c1)Sc1ccccc1N2,-2.5748
Nc1ncnc2nc[nH]c12,-2.1179
C=CCOC(C)=O,-0.5534
CCC12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CCC2=O,-3.7327198893
Cc1ccc(C(N)=O)cc1N,-0.5767319197
CCCCCCC1(C)CCC(=O)O1,-2.6432618238999996
BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1,-6.9904281999
CCOP(=O)(N=C1SCC(C)S1)OCC,-3.6744
O=C(O)c1ccc(O)cc1O,-1.41
CSc1cc(O)cc(O)c1,-1.7957
COC(OC)C(C)(C)CC=C(C)C,-3.3397616042
CCCCC(CC)COC(=O)CS[Sn](C)(SCC(=O)OCC(CC)CCCC)SCC(=O)OCC(CC)CCCC,-5.3942922935
CC1=CCCC(C)(C)C1C(C)CCC=O,-4.6532020914
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,-3.0824090581
CCCC(=O)OCn1ncc2c(=O)[nH]cnc21,-2.83
CC(C)(C)OOC(=O)C(C)(C)C,-2.067961594
Clc1cc(Cl)ncn1,-1.4172531143
CC(C)(CO)[C@@H](O)C(=O)NCCCO,0.3944261529
CCC(=O)OCc1ccc(Cl)cc1Cl,-3.0665
CN(C)C1C(O)=CC(=O)C2(O)C(O)=C3C(=O)c4ccccc4C(C)(O)C3CC12,-1.42
O=[N+]([O-])c1ccc(O)cc1-c1ccccc1,-3.63
O=C1C=CC(=O)C=C1,-0.89
O=C1CCCCCN1C(=O)c1ccccc1,-2.1667
CCc1ccc(O)cc1,-1.4
O=CNC(N1C=CN(C(NC=O)C(Cl)(Cl)Cl)C=C1)C(Cl)(Cl)Cl,-4.19
CCCCOC(=O)CSCSCC(=O)OCCCC,-4.3430778582
CC(=O)OC1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,-5.35
[Mg+2],-2.4020693383
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,-4.99
CCCCCCCCCCCNC(=O)c1cccnc1,-3.0266
C[Si](C)(C)O[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,-9.4071737246
CC(C)(S)C(N)C(=O)O,-0.13
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-10.6
O=C(O)c1ccc(C(=O)O)cc1,-4.0444
O=C(O)c1cccc2cccc(-c3cccc4cccc(C(=O)O)c34)c12,-2.2334403365
O=C(Nc1cccc2c(NC(=O)C3=Cc4ccccc4/C(=N\Nc4cccc(Cl)c4Cl)C3=O)cccc12)C1=Cc2ccccc2/C(=N/Nc2cccc(Cl)c2Cl)C1=O,-9.227651248
Cc1cc(=O)n(O)c2ccc3ccccc3c12,-4.0
CCCCCCCC/C=C\CCCCCCCCCCCC(N)=O,-6.5283921465
c1cc[n+]2c(c1)-c1cccc[n+]1CC2,-3.425
CCCC(C)(O)CCC,-1.5867
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,-3.75
CC(=O)C1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@H](O)C[C@]12C,-3.8202
COc1ccc(C(O)C(O)c2ccccc2)cc1,-1.39
C=CC(=O)OCC(CC)CCCC,-4.2832046138
Clc1cccc(-c2c(Cl)cccc2Cl)c1,-6.8245
O=C(O)C1CC(O)CN1,0.4399221153
CCOc1ccc(N(C(C)=O)C(C)=O)cc1,-1.947
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,-7.3970339946
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,-3.62
CCCOP(=O)(OC)OC,0.4733
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,-5.8457
NNC(=O)c1nccs1,-0.6787
CC(NC(=O)c1cccc([N+](=O)[O-])c1)C(=O)O,-1.8
CCOC(=O)c1ccc2sc3ccccc3c(=O)c2c1,-6.756602506799999
Cc1cc(Cc2ccc(Cl)cc2)c(Cl)c(Cl)c1Cl,-8.18
CCOCOCC,-0.1726
Nc1nc(N)c2nc(N)[nH]c2n1,-1.52
c1ccc(-c2cnc(-c3ccccc3)o2)cc1,-5.5532102962
CC(Cl)C(C)(C)Cl,-2.69
Cc1cc(C(=O)NNCc2ccccc2)no1,-2.46
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1,-4.2
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,-2.79
COC(=O)C1C(C)=CCCC1(C)C,-2.9085159963
CCOP(=O)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,-3.18
CCC(C)N,0.1851
CC(=O)/C=C/[C@H]1C(C)=CC[C@@H](C)C1(C)C,-3.8026769123
O=[N+](O)OCCCCCO[N+](=O)O,-2.19
NNC(=O)C(O)C(O)C(O)C(O)CO,-0.4985
O=C(O)CN(C(=S)SCc1ccccc1)c1ccccc1,-3.92
CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-7.22
N=C(N)c1cccc(NC(=O)Nc2cccc(C(=N)N)c2)c1,-1.77
II,-2.886
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,-1.9457
Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,-2.9973
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,-8.2399
COP(=O)(OC)O/C(=C\Cl)c1ccc(Cl)cc1Cl,-3.4066
O=C1NC(=O)C2(CCCCCCCCCC2)C(=O)N1,-4.59
C=CC(=O)OCc1c(Br)c(Br)c(Br)c(Br)c1Br,-7.806077004
CC=CC=CC(=O)O,-1.77
Cn1c(=O)c2c(ncn2COC(=O)C(C)(C)C)n(C)c1=O,-2.17
O=[N+]([O-])c1ccccc1O,-1.8029142358
CCOP(=O)(OCC)SCC(=O)NC(C)(C)C#N,-0.6237
CCOP(=O)(C#N)N(C)C,-0.2186
CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,-4.68
COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCCCC1,-4.4786
Cc1[nH]c(C)c(Cl)c(=O)c1Cl,-4.2834
Cc1ccc(N)c([N+](=O)[O-])c1,-1.860061225
O=S(=O)(CCCl)CCS(=O)(=O)CCCl,-1.4486
CCOc1cc(C=O)ccc1O,-1.7642022678
Cc1cc2ccccc2c2ccc3ccccc3c12,-6.5920000000000005
Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,-7.07
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,-7.61
